device_id,recorded_at,pressure_pa,battery_v,lat,lon,hdop,sat_count,fix_type,speed_mps,msg_type,event_type,pressure_prev,time_prev,delta_t_hours,pressure_delta,dispense_rate_pa_per_hr,dispense_rate_lph,valid_gps,delta_volume_l,dispensed_l,date,location_id,in_community
can_004,2026-01-22 06:27:33+00:00,101325,3.75,15.80466,33.20768,1.3,9,3D,1.39,EVENT,DEPLETED,105194.0,2026-01-22 06:26:46+00:00,0.0130555555555555,-3869.0,296348.93617021275,1208.3544797969942,True,-15.77573904179409,15.77573904179409,2026-01-22,loc_010,True
can_004,2026-01-22 06:27:59+00:00,105322,3.95,15.50457,32.56056,1.8,9,3D,2.28,HEARTBEAT,,101325.0,2026-01-22 06:27:33+00:00,0.0072222222222222,3997.0,,,True,16.29765545361876,0.0,2026-01-22,loc_001,True
can_004,2026-01-22 06:30:55+00:00,103486,3.95,13.49807,34.00247,1.8,9,3D,6.92,HEARTBEAT,,105322.0,2026-01-22 06:27:59+00:00,0.0488888888888888,-1836.0,37554.545454545456,153.12760633861552,True,-7.486238532110092,7.486238532110092,2026-01-22,loc_008,True
can_004,2026-01-22 06:31:36+00:00,104171,4.05,15.5083,32.56802,1.8,9,3D,8.91,HEARTBEAT,,103486.0,2026-01-22 06:30:55+00:00,0.0113888888888888,685.0,,,True,2.793068297655454,0.0,2026-01-22,loc_001,False
can_004,2026-01-22 06:35:44+00:00,110159,4.12,15.10053,33.60159,1.0,13,3D,0.85,EVENT,REFILL,104171.0,2026-01-22 06:31:36+00:00,0.0688888888888888,5988.0,,,True,24.415902140672785,0.0,2026-01-22,loc_003,False
can_004,2026-01-22 06:37:08+00:00,104921,3.62,13.49622,33.99143,1.1,10,3D,0.58,EVENT,SERVICE_STOP,110159.0,2026-01-22 06:35:44+00:00,0.0233333333333333,-5238.0,224485.7142857143,915.3342070773264,True,-21.357798165137616,21.357798165137616,2026-01-22,loc_008,False
can_004,2026-01-22 06:38:23+00:00,101325,3.64,14.63418,32.73962,0.9,11,3D,0.87,EVENT,DEPLETED,104921.0,2026-01-22 06:37:08+00:00,0.0208333333333333,-3596.0,172608.0,703.8042813455659,True,-14.662589194699288,14.662589194699288,2026-01-22,loc_017,False
can_004,2026-01-22 06:41:22+00:00,104480,3.65,14.40425,33.51467,1.8,9,3D,0.43,HEARTBEAT,,101325.0,2026-01-22 06:38:23+00:00,0.0497222222222222,3155.0,,,True,12.864424057084609,0.0,2026-01-22,loc_003,True
can_004,2026-01-22 06:46:51+00:00,109666,3.84,15.60951,32.53967,1.4,13,3D,1.09,EVENT,REFILL,107066.0,2026-01-22 06:41:28+00:00,0.0897222222222222,2600.0,,,True,10.601427115188583,0.0,2026-01-22,loc_002,True
can_004,2026-01-22 06:48:45+00:00,109275,3.78,13.50747,34.00181,0.8,12,3D,0.67,EVENT,REFILL,109666.0,2026-01-22 06:46:51+00:00,0.0316666666666666,-391.0,12347.36842105263,50.34604860775792,True,-1.5942915392456678,1.5942915392456678,2026-01-22,loc_008,True
can_004,2026-01-22 06:49:40+00:00,106997,3.62,13.16722,30.20231,0.8,11,3D,0.42,EVENT,SERVICE_STOP,109275.0,2026-01-22 06:48:45+00:00,0.0152777777777777,-2278.0,149105.45454545456,607.9733110925772,True,-9.288481141692152,9.288481141692152,2026-01-22,loc_004,False
can_004,2026-01-22 06:52:42+00:00,101325,3.65,14.19393,32.09388,1.3,10,3D,0.83,EVENT,DEPLETED,106997.0,2026-01-22 06:49:40+00:00,0.0505555555555555,-5672.0,112193.4065934066,457.465470309507,True,-23.127420998980632,23.127420998980632,2026-01-22,loc_011,True
can_004,2026-01-22 06:54:27+00:00,104206,3.94,13.89583,35.50847,1.8,9,3D,4.07,HEARTBEAT,,102968.0,2026-01-22 06:54:26+00:00,0.0002777777777777,1238.0,,,True,5.047910295616718,0.0,2026-01-22,loc_012,False
can_004,2026-01-22 06:56:50+00:00,101325,3.73,15.19657,31.79642,1.4,9,3D,0.86,EVENT,DEPLETED,104206.0,2026-01-22 06:54:27+00:00,0.0397222222222222,-2881.0,72528.67132867133,295.7336241739912,True,-11.747196738022428,11.747196738022428,2026-01-22,loc_014,True
can_004,2026-01-22 07:01:45+00:00,111847,3.91,14.39714,33.52135,1.5,13,3D,0.71,EVENT,REFILL,104595.0,2026-01-22 06:58:28+00:00,0.0547222222222222,7252.0,,,True,29.569826707441383,0.0,2026-01-22,loc_003,True
can_004,2026-01-22 07:04:32+00:00,103546,4.06,15.80696,33.20891,1.8,9,3D,2.13,HEARTBEAT,,105919.0,2026-01-22 07:03:34+00:00,0.0161111111111111,-2373.0,147289.6551724138,600.569440050617,True,-9.675840978593271,9.675840978593271,2026-01-22,loc_010,False
can_004,2026-01-22 07:06:27+00:00,107604,3.96,14.47377,33.55252,1.8,9,3D,10.04,HEARTBEAT,,103290.0,2026-01-22 07:04:36+00:00,0.0308333333333333,4314.0,,,True,17.59021406727829,0.0,2026-01-22,loc_003,False
can_004,2026-01-22 07:08:13+00:00,103680,4.16,15.00796,35.00559,1.8,9,3D,5.53,HEARTBEAT,,107604.0,2026-01-22 07:06:27+00:00,0.0294444444444444,-3924.0,133267.9245283019,543.3962264150945,True,-16.0,16.0,2026-01-22,loc_007,False
can_004,2026-01-22 07:14:02+00:00,107275,4.17,13.17598,30.21148,1.8,9,3D,6.69,HEARTBEAT,,103680.0,2026-01-22 07:08:13+00:00,0.0969444444444444,3595.0,,,True,14.658511722731909,0.0,2026-01-22,loc_004,True
can_004,2026-01-22 07:19:11+00:00,105045,3.87,14.49422,33.09775,1.8,9,3D,7.56,HEARTBEAT,,103155.0,2026-01-22 07:18:28+00:00,0.0119444444444444,1890.0,,,True,7.706422018348625,0.0,2026-01-22,loc_017,True
can_004,2026-01-22 07:27:44+00:00,109281,4.17,15.19934,31.80204,1.0,12,3D,0.32,EVENT,REFILL,105045.0,2026-01-22 07:19:11+00:00,0.1425,4236.0,,,True,17.272171253822634,0.0,2026-01-22,loc_014,True
can_004,2026-01-22 07:29:30+00:00,101325,3.57,15.09847,33.5942,1.1,14,3D,0.27,EVENT,DEPLETED,109281.0,2026-01-22 07:27:44+00:00,0.0294444444444444,-7956.0,270203.77358490566,1101.748312272806,True,-32.44036697247707,32.44036697247707,2026-01-22,loc_003,False
can_004,2026-01-22 07:34:46+00:00,101325,4.03,15.49563,32.56165,1.2,13,3D,0.92,EVENT,DEPLETED,101325.0,2026-01-22 07:29:30+00:00,0.0877777777777777,0.0,,,True,0.0,0.0,2026-01-22,loc_001,True
can_004,2026-01-22 07:35:31+00:00,101325,4.15,14.0521,31.92346,0.9,14,3D,0.66,EVENT,DEPLETED,101325.0,2026-01-22 07:34:46+00:00,0.0125,0.0,,,True,0.0,0.0,2026-01-22,loc_011,False
can_004,2026-01-22 07:38:50+00:00,101325,4.0,15.09261,33.59171,0.8,14,3D,0.21,EVENT,DEPLETED,101325.0,2026-01-22 07:35:31+00:00,0.0552777777777777,0.0,,,True,0.0,0.0,2026-01-22,loc_003,False
can_004,2026-01-22 07:39:13+00:00,103454,3.58,13.70531,30.79995,0.9,10,3D,0.68,EVENT,SERVICE_STOP,101325.0,2026-01-22 07:38:50+00:00,0.0063888888888888,2129.0,,,True,8.680937818552499,0.0,2026-01-22,loc_019,True
can_004,2026-01-22 07:40:44+00:00,102889,3.89,15.09751,33.59642,3.9,7,2D,0.24,HEARTBEAT,,107949.0,2026-01-22 07:40:12+00:00,0.0088888888888888,-5060.0,569250.0,2321.100917431193,True,-20.632008154943936,20.632008154943936,2026-01-22,loc_003,False
can_004,2026-01-22 07:43:09+00:00,101325,3.96,13.70851,30.80637,1.1,13,3D,0.29,EVENT,DEPLETED,106695.0,2026-01-22 07:42:19+00:00,0.0138888888888888,-5370.0,386640.0,1576.5137614678902,True,-21.896024464831804,21.896024464831804,2026-01-22,loc_019,False
can_004,2026-01-22 07:45:27+00:00,101325,4.11,13.49191,33.9969,1.0,14,3D,0.88,EVENT,DEPLETED,101325.0,2026-01-22 07:43:09+00:00,0.0383333333333333,0.0,,,True,0.0,0.0,2026-01-22,loc_008,True
can_004,2026-01-22 07:51:04+00:00,102271,4.11,13.16587,30.20913,0.9,10,3D,0.45,EVENT,SERVICE_STOP,103716.0,2026-01-22 07:48:21+00:00,0.0452777777777777,-1445.0,31914.110429447857,130.12889063995047,True,-5.891946992864424,5.891946992864424,2026-01-22,loc_004,True
can_004,2026-01-22 07:52:48+00:00,104004,3.55,14.20884,32.09218,2.1,7,2D,10.6,HEARTBEAT,,102271.0,2026-01-22 07:51:04+00:00,0.0288888888888888,1733.0,,,True,7.06625891946993,0.0,2026-01-22,loc_011,False
can_004,2026-01-22 07:57:40+00:00,105364,3.71,14.00193,30.99955,3.9,3,2D,10.36,HEARTBEAT,,102006.0,2026-01-22 07:55:38+00:00,0.0338888888888888,3358.0,,,True,13.692150866462796,0.0,2026-01-22,loc_006,True
can_004,2026-01-22 07:58:22+00:00,101569,4.08,12.50774,30.49339,1.8,9,3D,2.42,HEARTBEAT,,105364.0,2026-01-22 07:57:40+00:00,0.0116666666666666,-3795.0,325285.71428571426,1326.343381389253,True,-15.474006116207953,15.474006116207953,2026-01-22,loc_009,False
can_004,2026-01-22 08:09:21+00:00,102366,4.1,14.40191,33.52316,1.8,9,3D,8.39,HEARTBEAT,,107933.0,2026-01-22 08:01:37+00:00,0.1288888888888889,-5567.0,43192.24137931035,176.11515343245813,True,-22.69928644240571,22.69928644240571,2026-01-22,loc_003,True
can_004,2026-01-22 08:09:41+00:00,110358,4.07,12.89362,33.89179,1.2,11,3D,1.12,EVENT,REFILL,103650.0,2026-01-22 08:09:26+00:00,0.0041666666666666,6708.0,,,True,27.35168195718655,0.0,2026-01-22,loc_015,False
can_004,2026-01-22 08:12:20+00:00,105167,3.64,15.19144,31.79796,1.8,9,3D,2.06,HEARTBEAT,,110358.0,2026-01-22 08:09:41+00:00,0.0441666666666666,-5191.0,117532.07547169812,479.2337430038659,True,-21.166156982670746,21.166156982670746,2026-01-22,loc_014,True
can_004,2026-01-22 08:12:59+00:00,106674,3.77,15.62065,32.52884,3.0,5,2D,3.21,HEARTBEAT,,105167.0,2026-01-22 08:12:20+00:00,0.0108333333333333,1507.0,,,True,6.144750254841998,0.0,2026-01-22,loc_002,True
can_004,2026-01-22 08:15:00+00:00,110944,3.98,15.61885,32.53752,0.9,12,3D,0.68,EVENT,REFILL,106674.0,2026-01-22 08:12:59+00:00,0.0336111111111111,4270.0,,,True,17.41080530071356,0.0,2026-01-22,loc_002,True
can_004,2026-01-22 08:16:12+00:00,103900,3.94,13.90883,35.50737,1.5,12,3D,0.15,EVENT,SERVICE_STOP,110944.0,2026-01-22 08:15:00+00:00,0.02,-7044.0,352200.0,1436.085626911315,True,-28.721712538226303,28.721712538226303,2026-01-22,loc_012,False
can_004,2026-01-22 08:22:59+00:00,106889,3.98,13.49979,34.00131,1.2,13,3D,1.42,EVENT,SERVICE_STOP,103900.0,2026-01-22 08:16:12+00:00,0.1130555555555555,2989.0,,,True,12.187563710499491,0.0,2026-01-22,loc_008,True
can_004,2026-01-22 08:24:25+00:00,106396,4.13,14.19804,32.1007,1.1,14,3D,1.45,EVENT,SERVICE_STOP,106889.0,2026-01-22 08:22:59+00:00,0.0238888888888888,-493.0,20637.20930232558,84.14764241519096,True,-2.010193679918451,2.010193679918451,2026-01-22,loc_011,True
can_004,2026-01-22 08:27:07+00:00,104274,3.93,15.80456,33.19954,1.8,9,3D,10.2,HEARTBEAT,,106396.0,2026-01-22 08:24:25+00:00,0.045,-2122.0,47155.555555555555,192.27545588401856,True,-8.652395514780837,8.652395514780837,2026-01-22,loc_010,True
can_004,2026-01-22 08:28:25+00:00,110527,3.65,12.90411,33.89804,1.0,13,3D,0.67,EVENT,REFILL,104274.0,2026-01-22 08:27:07+00:00,0.0216666666666666,6253.0,,,True,25.496432212028544,0.0,2026-01-22,loc_015,True
can_004,2026-01-22 08:38:17+00:00,109320,4.15,13.89974,35.49903,1.3,13,3D,0.43,EVENT,REFILL,105762.0,2026-01-22 08:37:58+00:00,0.0052777777777777,3558.0,,,True,14.50764525993884,0.0,2026-01-22,loc_012,True
can_004,2026-01-22 08:38:26+00:00,103139,3.62,12.83418,35.16402,0.9,10,3D,1.06,EVENT,SERVICE_STOP,109320.0,2026-01-22 08:38:17+00:00,0.0025,-6181.0,2472400.0,10081.141692150866,True,-25.20285423037717,25.20285423037717,2026-01-22,loc_012,False
can_004,2026-01-22 08:43:37+00:00,104890,3.71,15.09773,33.60687,1.8,9,3D,11.99,HEARTBEAT,,103139.0,2026-01-22 08:38:26+00:00,0.0863888888888888,1751.0,,,True,7.1396534148827735,0.0,2026-01-22,loc_003,False
can_004,2026-01-22 08:58:28+00:00,101325,3.6,13.50031,33.99186,1.1,10,3D,0.7,EVENT,DEPLETED,102678.0,2026-01-22 08:52:04+00:00,0.1066666666666666,-1353.0,12684.375,51.72018348623854,True,-5.516819571865444,5.516819571865444,2026-01-22,loc_008,True
can_004,2026-01-22 09:00:12+00:00,111285,4.12,15.00058,35.00593,1.3,14,3D,0.92,EVENT,REFILL,103709.0,2026-01-22 08:59:36+00:00,0.01,7576.0,,,True,30.89092762487258,0.0,2026-01-22,loc_007,True
can_004,2026-01-22 09:01:59+00:00,102044,4.18,13.89719,35.50456,0.9,10,3D,0.29,EVENT,SERVICE_STOP,111285.0,2026-01-22 09:00:12+00:00,0.0297222222222222,-9241.0,310912.14953271026,1267.735574037555,True,-37.679918450560656,37.679918450560656,2026-01-22,loc_012,True
can_004,2026-01-22 09:05:56+00:00,101971,3.51,15.50068,32.5592,1.8,9,3D,5.6,HEARTBEAT,,107265.0,2026-01-22 09:03:40+00:00,0.0377777777777777,-5294.0,140135.29411764705,571.3977334052888,True,-21.58613659531091,21.58613659531091,2026-01-22,loc_001,True
can_004,2026-01-22 09:10:15+00:00,101325,4.05,15.3988,32.79704,1.5,10,3D,0.92,EVENT,DEPLETED,101971.0,2026-01-22 09:05:56+00:00,0.0719444444444444,-646.0,8979.150579150579,36.61223477737239,True,-2.634046890927625,2.634046890927625,2026-01-22,loc_018,True
can_004,2026-01-22 09:15:26+00:00,104589,3.85,15.20019,31.79255,1.0,12,3D,1.03,EVENT,SERVICE_STOP,101627.0,2026-01-22 09:13:16+00:00,0.0361111111111111,2962.0,,,True,12.077471967380225,0.0,2026-01-22,loc_014,True
can_004,2026-01-22 09:18:05+00:00,107324,4.18,12.50771,30.49523,1.4,11,3D,0.28,EVENT,SERVICE_STOP,104589.0,2026-01-22 09:15:26+00:00,0.0441666666666666,2735.0,,,True,11.151885830784916,0.0,2026-01-22,loc_009,False
can_004,2026-01-22 09:23:15+00:00,102708,3.94,14.50227,33.10884,1.8,9,3D,8.43,HEARTBEAT,,107361.0,2026-01-22 09:21:00+00:00,0.0375,-4653.0,124080.0,505.93272171253824,True,-18.972477064220183,18.972477064220183,2026-01-22,loc_017,True
can_004,2026-01-22 09:24:00+00:00,109835,4.01,14.40247,33.52391,1.0,13,3D,0.11,EVENT,REFILL,103948.0,2026-01-22 09:23:23+00:00,0.0102777777777777,5887.0,,,True,24.004077471967385,0.0,2026-01-22,loc_003,True
can_004,2026-01-22 09:25:28+00:00,101325,3.61,14.35711,31.19826,0.9,10,3D,0.03,EVENT,DEPLETED,109835.0,2026-01-22 09:24:00+00:00,0.0244444444444444,-8510.0,348136.36363636365,1419.516263552961,True,-34.699286442405715,34.699286442405715,2026-01-22,loc_006,False
can_004,2026-01-22 09:26:42+00:00,111110,3.92,12.5017,30.49217,1.4,10,3D,0.86,EVENT,REFILL,101325.0,2026-01-22 09:25:28+00:00,0.0205555555555555,9785.0,,,True,39.8980632008155,0.0,2026-01-22,loc_009,True
can_004,2026-01-22 09:27:27+00:00,104083,3.67,15.49547,32.56772,3.7,4,2D,0.52,HEARTBEAT,,111110.0,2026-01-22 09:26:42+00:00,0.0125,-7027.0,562160.0,2292.191641182467,True,-28.652395514780835,28.652395514780835,2026-01-22,loc_001,False
can_004,2026-01-22 09:32:55+00:00,103993,4.18,14.80243,34.50425,1.8,9,3D,7.28,HEARTBEAT,,104083.0,2026-01-22 09:27:27+00:00,0.0911111111111111,-90.0,987.8048780487804,4.027746699485343,True,-0.3669724770642202,0.3669724770642202,2026-01-22,loc_013,True
can_004,2026-01-22 09:41:36+00:00,107680,3.69,13.90578,35.49906,1.2,10,3D,0.82,EVENT,SERVICE_STOP,107945.0,2026-01-22 09:37:27+00:00,0.0691666666666666,-265.0,3831.3253012048194,15.622121513577246,True,-1.0805300713557595,1.0805300713557595,2026-01-22,loc_012,True
can_004,2026-01-22 09:42:09+00:00,101592,3.71,14.39777,33.51198,1.8,9,3D,5.77,HEARTBEAT,,107680.0,2026-01-22 09:41:36+00:00,0.0091666666666666,-6088.0,664145.4545454546,2708.0344731720884,True,-24.823649337410806,24.823649337410806,2026-01-22,loc_003,True
can_004,2026-01-22 09:48:05+00:00,103559,3.52,15.48579,33.17282,1.0,13,3D,0.32,EVENT,SERVICE_STOP,107328.0,2026-01-22 09:44:54+00:00,0.0530555555555555,-3769.0,71038.74345549737,289.65848503770593,True,-15.367991845056066,15.367991845056066,2026-01-22,loc_010,False
can_004,2026-01-22 09:57:01+00:00,107932,4.11,15.20169,31.7973,1.8,9,3D,0.75,HEARTBEAT,,104886.0,2026-01-22 09:48:34+00:00,0.1408333333333333,3046.0,,,True,12.419979612640164,0.0,2026-01-22,loc_014,True
can_004,2026-01-22 09:58:17+00:00,110472,3.8,13.70085,30.79123,1.2,9,3D,1.3,EVENT,REFILL,107932.0,2026-01-22 09:57:01+00:00,0.0211111111111111,2540.0,,,True,10.35677879714577,0.0,2026-01-22,loc_019,True
can_004,2026-01-22 10:04:17+00:00,101325,3.91,14.80895,34.49949,1.0,9,3D,1.4,EVENT,DEPLETED,110472.0,2026-01-22 09:58:17+00:00,0.1,-9147.0,91470.0,372.96636085626915,True,-37.296636085626915,37.296636085626915,2026-01-22,loc_013,True
can_004,2026-01-22 10:07:02+00:00,101837,3.75,13.50214,33.99761,1.1,10,3D,0.02,EVENT,SERVICE_STOP,101325.0,2026-01-22 10:04:17+00:00,0.0458333333333333,512.0,,,True,2.087665647298675,0.0,2026-01-22,loc_008,True
can_004,2026-01-22 10:08:46+00:00,106545,3.52,13.20349,31.19279,2.5,5,2D,8.17,HEARTBEAT,,101837.0,2026-01-22 10:07:02+00:00,0.0288888888888888,4708.0,,,True,19.196738022426096,0.0,2026-01-22,loc_016,True
can_004,2026-01-22 10:09:33+00:00,109025,4.14,15.20789,31.8031,1.1,12,3D,0.07,EVENT,REFILL,106545.0,2026-01-22 10:08:46+00:00,0.0130555555555555,2480.0,,,True,10.112130479102955,0.0,2026-01-22,loc_014,True
can_004,2026-01-22 10:13:14+00:00,103916,4.05,13.19327,31.20671,1.8,9,3D,9.72,HEARTBEAT,,109025.0,2026-01-22 10:09:33+00:00,0.0613888888888888,-5109.0,83223.5294117647,339.3416082029142,True,-20.83180428134557,20.83180428134557,2026-01-22,loc_016,False
can_004,2026-01-22 10:20:12+00:00,111281,4.08,13.19217,31.19951,1.0,13,3D,0.27,EVENT,REFILL,103134.0,2026-01-22 10:19:33+00:00,0.0108333333333333,8147.0,,,True,33.219164118246695,0.0,2026-01-22,loc_016,True
can_004,2026-01-22 10:21:22+00:00,101325,3.88,15.19436,31.80419,1.2,11,3D,1.43,EVENT,DEPLETED,111281.0,2026-01-22 10:20:12+00:00,0.0194444444444444,-9956.0,512022.8571428571,2087.7588466579296,True,-40.59531090723752,40.59531090723752,2026-01-22,loc_014,True
can_004,2026-01-22 10:21:47+00:00,111123,4.2,12.86488,32.98577,1.4,14,3D,0.67,EVENT,REFILL,101325.0,2026-01-22 10:21:22+00:00,0.0069444444444444,9798.0,,,True,39.95107033639144,0.0,2026-01-22,loc_005,True
can_004,2026-01-22 10:23:16+00:00,103860,3.98,13.90847,35.4978,1.8,9,3D,4.22,HEARTBEAT,,111123.0,2026-01-22 10:21:47+00:00,0.0247222222222222,-7263.0,293784.2696629214,1197.8971240078345,True,-29.61467889908257,29.61467889908257,2026-01-22,loc_012,True
can_004,2026-01-22 10:24:22+00:00,101325,4.18,12.90785,33.90228,1.0,12,3D,1.02,EVENT,DEPLETED,103860.0,2026-01-22 10:23:16+00:00,0.0183333333333333,-2535.0,138272.72727272726,563.8031693077564,True,-10.33639143730887,10.33639143730887,2026-01-22,loc_015,True
can_004,2026-01-22 10:37:46+00:00,105453,3.78,14.40575,33.52657,2.9,5,2D,6.35,HEARTBEAT,,103398.0,2026-01-22 10:32:53+00:00,0.0813888888888888,2055.0,,,True,8.379204892966362,0.0,2026-01-22,loc_003,True
can_004,2026-01-22 10:38:05+00:00,105771,3.75,15.60796,32.52384,1.8,9,3D,5.53,HEARTBEAT,,105453.0,2026-01-22 10:37:46+00:00,0.0052777777777777,318.0,,,True,1.2966360856269117,0.0,2026-01-22,loc_002,False
can_004,2026-01-22 10:45:46+00:00,101325,3.78,15.49482,32.56215,1.0,11,3D,1.49,EVENT,DEPLETED,105796.0,2026-01-22 10:43:19+00:00,0.0408333333333333,-4471.0,109493.8775510204,446.4582163140486,True,-18.230377166156984,18.230377166156984,2026-01-22,loc_001,True
can_004,2026-01-22 10:49:56+00:00,110065,3.86,13.99924,30.99465,0.8,10,3D,1.23,EVENT,REFILL,101325.0,2026-01-22 10:45:46+00:00,0.0694444444444444,8740.0,,,True,35.63710499490316,0.0,2026-01-22,loc_006,True
can_004,2026-01-22 10:52:34+00:00,104114,4.0,13.49316,34.00657,1.0,14,3D,1.18,EVENT,SERVICE_STOP,110065.0,2026-01-22 10:49:56+00:00,0.0438888888888888,-5951.0,135592.40506329114,552.874230635234,True,-24.265035677879716,24.265035677879716,2026-01-22,loc_008,False
can_004,2026-01-22 10:55:18+00:00,101325,3.63,15.61499,32.52627,1.1,9,3D,0.81,EVENT,DEPLETED,104114.0,2026-01-22 10:52:34+00:00,0.0455555555555555,-2789.0,61221.95121951219,249.63078988588052,True,-11.372069317023444,11.372069317023444,2026-01-22,loc_002,True
can_004,2026-01-22 10:58:55+00:00,109602,4.17,15.79652,33.19954,1.3,14,3D,0.15,EVENT,REFILL,102079.0,2026-01-22 10:57:12+00:00,0.0286111111111111,7523.0,,,True,30.674821610601427,0.0,2026-01-22,loc_010,True
can_004,2026-01-22 11:03:08+00:00,106556,3.78,13.18136,30.21037,1.8,9,3D,2.81,HEARTBEAT,,107836.0,2026-01-22 11:02:18+00:00,0.0138888888888888,-1280.0,92160.0,375.77981651376155,True,-5.219164118246688,5.219164118246688,2026-01-22,loc_004,True
can_004,2026-01-22 11:09:14+00:00,101325,3.95,14.9682,30.56796,1.2,12,3D,0.27,EVENT,DEPLETED,102327.0,2026-01-22 11:05:20+00:00,0.065,-1002.0,15415.384615384615,62.85579863561515,True,-4.085626911314986,4.085626911314986,2026-01-22,loc_006,False
can_004,2026-01-22 11:11:12+00:00,104638,4.03,15.80749,33.2024,1.2,14,3D,0.16,EVENT,SERVICE_STOP,101325.0,2026-01-22 11:09:14+00:00,0.0327777777777777,3313.0,,,True,13.508664627930685,0.0,2026-01-22,loc_010,True
can_004,2026-01-22 11:12:12+00:00,110917,3.57,13.14362,34.17098,1.4,13,3D,0.97,EVENT,REFILL,104638.0,2026-01-22 11:11:12+00:00,0.0166666666666666,6279.0,,,True,25.60244648318043,0.0,2026-01-22,loc_015,False
can_004,2026-01-22 11:17:14+00:00,109160,4.16,14.00554,30.99553,1.2,13,3D,1.07,EVENT,REFILL,110917.0,2026-01-22 11:12:12+00:00,0.0838888888888888,-1757.0,20944.370860927153,85.40008505984568,True,-7.164118246687055,7.164118246687055,2026-01-22,loc_006,True
can_004,2026-01-22 11:18:56+00:00,111101,3.93,13.89956,35.49969,0.9,12,3D,1.07,EVENT,REFILL,109160.0,2026-01-22 11:17:14+00:00,0.0283333333333333,1941.0,,,True,7.914373088685016,0.0,2026-01-22,loc_012,True
can_004,2026-01-22 11:19:33+00:00,103438,3.74,14.80699,34.50137,1.8,9,3D,11.91,HEARTBEAT,,111101.0,2026-01-22 11:18:56+00:00,0.0102777777777777,-7663.0,745589.1891891891,3040.1190181006696,True,-31.24566768603466,31.24566768603466,2026-01-22,loc_013,True
can_004,2026-01-22 11:20:08+00:00,101325,4.02,13.89468,35.49274,0.8,12,3D,0.78,EVENT,DEPLETED,103438.0,2026-01-22 11:19:33+00:00,0.0097222222222222,-2113.0,217337.14285714284,886.1861074705112,True,-8.615698267074414,8.615698267074414,2026-01-22,loc_012,True
can_004,2026-01-22 11:22:23+00:00,111369,3.94,14.19543,32.10204,1.1,12,3D,0.65,EVENT,REFILL,101325.0,2026-01-22 11:20:08+00:00,0.0375,10044.0,,,True,40.95412844036698,0.0,2026-01-22,loc_011,True
can_004,2026-01-22 11:28:20+00:00,103656,4.07,14.99355,34.9914,1.8,9,3D,9.81,HEARTBEAT,,111369.0,2026-01-22 11:22:23+00:00,0.0991666666666666,-7713.0,77778.15126050421,317.1382314393648,True,-31.449541284403672,31.449541284403672,2026-01-22,loc_007,False
can_004,2026-01-22 11:36:42+00:00,101510,4.19,13.1964,31.20687,1.4,11,3D,0.38,EVENT,SERVICE_STOP,102360.0,2026-01-22 11:33:45+00:00,0.0491666666666666,-850.0,17288.13559322034,70.49188824962422,True,-3.4658511722731906,3.4658511722731906,2026-01-22,loc_016,True
can_004,2026-01-22 11:40:43+00:00,102722,4.06,13.5021,33.99463,1.8,9,3D,11.07,HEARTBEAT,,101510.0,2026-01-22 11:36:42+00:00,0.0669444444444444,1212.0,,,True,4.941896024464833,0.0,2026-01-22,loc_008,True
can_004,2026-01-22 11:42:33+00:00,101325,3.99,15.19373,31.80561,1.3,14,3D,0.66,EVENT,DEPLETED,102722.0,2026-01-22 11:40:43+00:00,0.0305555555555555,-1397.0,45720.0,186.42201834862388,True,-5.696228338430174,5.696228338430174,2026-01-22,loc_014,True
can_004,2026-01-22 11:43:21+00:00,101817,3.83,13.17057,30.21035,0.9,13,3D,1.26,EVENT,SERVICE_STOP,101325.0,2026-01-22 11:42:33+00:00,0.0133333333333333,492.0,,,True,2.0061162079510706,0.0,2026-01-22,loc_004,True
can_004,2026-01-22 11:50:27+00:00,102147,3.54,14.19999,32.09516,0.8,13,3D,1.13,EVENT,SERVICE_STOP,104082.0,2026-01-22 11:49:58+00:00,0.0080555555555555,-1935.0,240206.89655172417,979.4368870610568,True,-7.889908256880735,7.889908256880735,2026-01-22,loc_011,True
can_004,2026-01-22 11:54:36+00:00,101325,4.06,13.18357,30.21646,1.0,14,3D,0.32,EVENT,DEPLETED,102147.0,2026-01-22 11:50:27+00:00,0.0691666666666666,-822.0,11884.33734939759,48.45805239305847,True,-3.3516819571865444,3.3516819571865444,2026-01-22,loc_004,False
can_004,2026-01-22 11:55:19+00:00,101325,3.53,15.49723,32.55994,1.3,13,3D,0.39,EVENT,DEPLETED,101325.0,2026-01-22 11:54:36+00:00,0.0119444444444444,0.0,,,True,0.0,0.0,2026-01-22,loc_001,True
can_004,2026-01-22 11:57:39+00:00,104677,3.95,12.89688,33.90867,1.4,9,3D,0.87,EVENT,SERVICE_STOP,101325.0,2026-01-22 11:55:19+00:00,0.0388888888888888,3352.0,,,True,13.667686034658512,0.0,2026-01-22,loc_015,False
can_004,2026-01-22 12:01:16+00:00,107532,3.72,15.20254,31.80704,0.9,10,3D,1.01,EVENT,SERVICE_STOP,106740.0,2026-01-22 11:59:52+00:00,0.0233333333333333,792.0,,,True,3.229357798165138,0.0,2026-01-22,loc_014,True
